season,team1,team2,seasonteam1,seasonteam2,score-diff,team1_score,team1_fgm,team1_fga,team1_fgm3,team1_fga3,team1_ftm,team1_fta,team1_or,team1_dr,team1_ast,team1_to,team1_stl,team1_blk,team1_pf,team2_score,team2_fgm,team2_fga,team2_fgm3,team2_fga3,team2_ftm,team2_fta,team2_or,team2_dr,team2_ast,team2_to,team2_stl,team2_blk,team2_pf,team1_Rank,team1_Wins,team1_Losses,team1_Seed,team1_Pyth,team1_AdjustO,team1_Adjustteam1_O Rank,team1_AdjustD,team1_AdjustD Rank,team1_AdjustT,team1_AdjustT Rank,team1_Luck,team1_Luck Rank,team1_SOS Pyth,team1_SOS Pyth Rank,team1_SOS OppO,team1_SOS OppO Rank,team1_SOS OppD,team1_SOS OppD Rank,team1_NCSOS Pyth,team1_NCSOS Pyth Rank,team2_Rank,team2_Wins,team2_Losses,team2_Seed,team2_Pyth,team2_AdjustO,team2_AdjustO Rank,team2_AdjustD,team2_AdjustD Rank,team2_AdjustT,team2_AdjustT Rank,team2_Luck,team2_Luck Rank,team2_SOS Pyth,team2_SOS Pyth Rank,team2_SOS OppO,team2_SOS OppO Rank,team2_SOS OppD,team2_SOS OppD Rank,team2_NCSOS Pyth,team2_NCSOS Pyth Rank
2016,1201,1386,20161201,20161386,18,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,77.59,27.24,59.94,21.41,16.12,22.62,10.15,28.44,15.12,5.15,10.12,3.38,16.03,7,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,35,21,4,0,0.83,110.6,54,96.1,44,70.8,96,0.06,61,0.54,124,103.8,162,102.5,102,0.51,178
2016,1201,1392,20161201,20161392,24,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,75.47,28.1,58.93,17.23,12.8,19.13,11.83,26.5,16.3,5.9,11.67,4.6,16.23,6.47,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,54,22,4,0,0.79,107,110,95.2,31,67.2,270,0.03,104,0.4,288,102.5,229,106.4,324,0.64,35
2016,1201,1393,20161201,20161393,43,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,70.22,23.94,56.13,24.25,13.59,19.91,11.81,23.72,14.06,8.09,12.13,4.06,16.56,8.75,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,31,18,8,0,0.85,111.8,36,96.3,47,64.6,338,-0.02,214,0.65,39,107.4,20,101.6,68,0.51,180
2016,1201,1396,20161201,20161396,29,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,68.66,24.75,61.16,23.09,11.31,16.53,11.19,25.56,13.53,5.34,9.16,3.13,16.13,7.84,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,86,16,8,0,0.72,106,130,97.8,62,66.3,306,0.09,24,0.61,72,105.8,65,101.9,79,0.52,162
2016,1201,1400,20161201,20161400,0,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,71.34,24.66,57.13,20.56,15.06,22.66,11,23.53,11.47,5.16,10.38,4.38,20.75,6.97,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,24,16,9,0,0.87,111.6,40,94.8,26,65.9,319,0,182,0.74,2,108.6,4,99,5,0.6,70
2016,1201,1401,20161201,20161401,14,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,75.91,26.65,59.29,21.91,14.94,22.21,12.82,26.06,16.88,6.91,11.79,3.76,18.09,7.68,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,22,18,7,0,0.88,111.4,44,93.8,18,68.8,184,-0.02,224,0.66,32,107,34,100.8,42,0.55,127
2016,1201,1403,20161201,20161403,31,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,72.39,24.52,54.84,16.68,17.61,23.61,10.32,23.84,13.03,5.87,11.97,4.19,18.48,5.74,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,41,15,9,0,0.82,111.3,46,97.2,52,67.7,248,0.02,130,0.72,6,108.4,9,100,14,0.51,176
2016,1201,1409,20161201,20161409,40,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,74,25.68,57.84,21.16,15.68,23.13,10.1,24.94,13.71,6.81,10.81,2.68,17.71,6.97,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,47,16,9,0,0.81,110.7,53,97.5,58,69.2,166,-0.02,222,0.63,56,105.9,63,101.1,51,0.53,152
2016,1201,1421,20161201,20161421,36,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,74.48,25.9,57.52,17.32,17.1,24.39,11.55,25.45,12,9.23,13.16,3.23,17.68,5.58,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,133,17,9,0,0.57,100.8,224,98.5,71,71.2,76,-0.02,218,0.42,266,102.3,242,105.3,274,0.58,87
2016,1201,1423,20161201,20161423,34,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,78.07,27.83,61.17,20.43,15.43,21.93,11.83,25.4,13.23,6.9,11.43,4.17,23.87,6.97,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,65,20,5,0,0.76,109.5,69,99.3,83,72.5,43,0,170,0.49,175,104.4,121,104.8,241,0.43,265
2016,1201,1425,20161201,20161425,38,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,80.85,28.91,63.18,20.45,15.15,22.33,12,27.45,14.88,6.33,12.21,5.45,17.45,7.88,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,26,18,7,0,0.86,112.6,31,96.5,49,72.9,38,-0.02,220,0.64,54,106.3,48,101.2,56,0.47,223
2016,1201,1428,20161201,20161428,17,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,76.48,26.85,55.48,20.85,15.27,21.3,9.52,27.33,15.27,5.27,12.15,4.21,15.67,7.52,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2016,1201,1433,20161201,20161433,28,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,77.21,28.03,62.24,20.41,13.88,20.12,12.5,24.85,14.35,8.79,11.44,3.82,19.56,7.26,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,39,18,7,0,0.83,108.5,82,94.5,22,70.9,93,-0.07,314,0.52,142,103.9,153,103.1,136,0.51,177
2016,1201,1435,20161201,20161435,17,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,76.75,26.28,57.06,21.72,15.75,22.53,9.5,29.06,14.94,4.31,11.69,5.53,19.13,8.44,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,28,15,10,0,0.85,109,75,93.6,16,69.6,149,-0.1,344,0.67,25,106.9,35,100.4,25,0.62,58
2016,1201,1437,20161201,20161437,7,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,76.97,26.62,56.94,24.91,15.18,19.53,9.26,26.35,16.15,6.74,11.12,3.41,17.53,8.56,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,1,22,3,0,0.94,115.5,18,90.6,4,66.6,294,0.03,105,0.66,35,106.7,42,100.7,37,0.56,114
2016,1201,1438,20161201,20161438,45,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,70.36,25.73,52.82,14.82,12.91,17.12,8.97,22.91,14.33,5.48,9.39,2.94,16.36,6,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,2,20,5,0,0.94,117.1,12,92.4,9,61.8,351,-0.04,262,0.71,9,108,13,99.9,12,0.6,68
2016,1201,1451,20161201,20161451,12,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,74.52,24.94,52.71,22.19,16.65,24.58,8.39,28.45,13,4.68,13.74,3.32,18.1,8,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,118,18,7,0,0.62,103.8,162,99.6,91,67.9,238,-0.07,317,0.34,329,102.4,236,108.3,351,0.52,163
2016,1201,1452,20161201,20161452,28,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,79.21,27.26,60.29,18.44,18.62,27.79,15.91,23.26,14.76,9.94,14,2.53,23.38,6.06,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,8,20,5,0,0.92,112.7,29,90.9,6,71.2,74,0.01,134,0.69,16,107.5,19,100.2,20,0.51,174
2016,1201,1453,20161201,20161453,49,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,83.21,29,65.27,20.24,18.12,27.58,12.85,25.76,13.88,9.27,12.09,4.61,19.82,7.09,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,142,15,11,0,0.55,106.5,122,104.7,201,78.9,2,0.03,103,0.55,102,104.9,99,103,128,0.57,106
2016,1201,1455,20161201,20161455,41,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,73.13,25.06,57.9,22.29,15.68,21.9,11.61,25.87,14.32,7.26,9.84,3.58,20.23,7.32,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,18,18,7,0,0.89,108.5,84,90.5,3,66.8,288,-0.08,332,0.57,93,103.1,194,100.8,41,0.7,19
2016,1201,1458,20161201,20161458,8,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,68.88,23.47,54.63,18.44,15.34,21.69,11.44,23.47,11.59,5.88,10.97,3.19,16.94,6.59,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,33,16,9,0,0.84,110.8,52,96,41,64.2,342,-0.05,288,0.66,34,106.1,57,100.1,17,0.55,138
2016,1201,1462,20161201,20161462,14,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,81.34,27.38,60.56,21,19,26,13.06,27.94,16.38,7.31,12.75,3.06,20.19,7.59,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,16,22,3,0,0.9,113.1,25,93.9,19,71.7,61,0.09,21,0.64,50,105.3,82,100,16,0.56,120
2016,1201,1463,20161201,20161463,14,74.63,26.13,60.69,18.31,16.09,23.13,11.44,25.59,13.06,8.16,10.63,3.72,22.25,6.28,74.48,26.19,56.04,17.26,15.7,23.56,13.48,26.81,15.07,5.59,13.48,4.52,17.96,6.41,132,16,9,0,0.57,102.7,188,100.2,106,69.6,152,0.04,88,0.51,157,102.2,250,101.9,82,0.46,231,51,17,5,0,0.79,107.8,94,95.8,39,67,276,0.03,111,0.45,223,104.1,140,105.9,303,0.51,187
2016,1211,1214,20161211,20161214,21,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,74.97,25.73,61.57,21.37,16.9,25.83,14.07,27.23,12.27,5.23,13.87,3.67,20.47,6.6,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,234,14,9,0,0.35,96.2,304,101.4,131,72.1,52,0.13,7,0.36,318,101,309,106.2,315,0.57,97
2016,1211,1218,20161211,20161218,20,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,77.13,25.93,56.47,22.37,17.93,26.13,10.43,26.93,15.63,7.73,13.17,3.9,20.47,7.33,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,52,20,3,0,0.79,106.4,123,94.6,23,71.5,69,0,172,0.37,311,100.4,324,105.2,267,0.3,343
2016,1211,1221,20161211,20161221,36,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,65.33,22.33,54.09,21.85,13.52,19.52,8.15,21.97,13.91,6.45,10.97,2.52,16.82,7.15,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,320,10,14,0,0.17,95.2,312,109.2,284,65.4,328,0.08,33,0.34,337,100.8,315,106.9,341,0.38,302
2016,1211,1231,20161211,20161231,10,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,82.28,29.19,58.25,23.81,14.03,19.41,12.03,25.34,15.97,6.94,13.66,3.97,18.19,9.88,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,21,20,6,0,0.88,116.1,14,97.8,63,70.2,116,-0.01,194,0.59,83,106,59,102.9,123,0.43,262
2016,1211,1233,20161211,20161233,37,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,79.59,27.75,60.84,26.88,14.09,19.78,10.59,26.31,16.84,7.56,12.78,4.13,19.44,10,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,120,14,10,0,0.61,107.7,96,103.5,172,73.1,31,-0.04,275,0.46,208,102,262,103.5,162,0.64,34
2016,1211,1234,20161211,20161234,15,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,78.1,27.58,61.23,21.52,14.71,20.45,11.9,26.48,16,6.81,10.42,4.84,16.26,8.23,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,4,20,5,0,0.93,118.5,7,95,29,69.9,130,-0.05,286,0.67,24,107.6,17,101,47,0.55,128
2016,1211,1235,20161211,20161235,45,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,81.84,31.19,62.19,21.78,11.19,15.84,9.09,26.97,16.53,6.16,11.56,4.22,15.53,8.28,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,15,18,7,0,0.9,119.5,4,99,77,72.4,45,-0.06,298,0.71,7,106.9,38,98.7,1,0.53,156
2016,1211,1242,20161211,20161242,10,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,80.3,28.15,57.61,19.24,15.88,22.48,10.55,26.79,15.45,6.76,12.55,4,18.91,8.12,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,5,21,4,0,0.93,117.9,10,94.6,25,70,125,0.05,69,0.72,5,107.1,30,98.8,3,0.54,149
2016,1211,1246,20161211,20161246,20,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,79.68,28.56,59.68,18.74,15.62,22.85,12.88,25.71,14.41,5.62,11,5.65,20.47,6.94,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,9,19,6,0,0.92,117.9,9,95.6,37,68.5,196,-0.04,274,0.67,27,106.6,43,100.2,21,0.62,57
2016,1211,1268,20161211,20161268,2,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,75.53,26.5,54.59,20.63,14.78,19.44,9.22,26.16,14.06,5.75,12.84,5.38,16.63,7.75,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,13,22,4,0,0.9,112.4,32,93,11,68,230,0.04,94,0.65,45,106.2,51,100.6,34,0.5,191
2016,1211,1274,20161211,20161274,33,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,75.63,26.16,54.88,18.72,16.47,21.94,9.69,25.06,12.81,6.06,10.66,3.63,16.56,6.84,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,12,20,4,0,0.9,115.3,19,95.1,30,68,234,0.04,97,0.68,21,108.5,5,101.5,66,0.55,139
2016,1211,1276,20161211,20161276,32,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,74.42,26.39,56.79,25.24,11.94,16.15,7.88,24.15,14.97,5.42,9.73,2.09,15.67,9.7,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,48,19,7,0,0.81,115.8,15,102.1,146,66.3,305,0.05,74,0.62,65,105.9,64,101.6,71,0.48,215
2016,1211,1277,20161211,20161277,25,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,79.76,28.79,59.53,21.03,13.06,17.88,12.29,29.56,20.56,4.41,11.79,5.15,19.09,9.12,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,3,21,5,0,0.94,119.8,3,94.9,28,68.1,222,-0.02,230,0.64,53,105.8,66,100.6,35,0.48,219
2016,1211,1292,20161211,20161292,49,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,72.32,25.9,57.71,20.58,12.52,20.61,10.26,26.55,13.03,6.26,11.94,3.48,20.45,8,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,125,18,7,0,0.59,101,220,97.9,64,69.2,169,0.06,60,0.45,219,103.2,189,104.9,246,0.56,122
2016,1211,1314,20161211,20161314,39,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,82.26,30.79,64.32,17.15,15.29,20.74,14.03,26.94,18.12,6.88,10.91,4.38,17.91,5.38,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,7,21,4,0,0.92,118.8,5,95.8,40,72.9,37,-0.05,278,0.65,40,106.9,37,101.1,53,0.57,92
2016,1211,1320,20161211,20161320,32,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,67.55,23.36,51.42,21.76,12.73,16.88,5.36,24.33,11.85,5.79,9.7,2.64,15.33,8.09,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,98,16,11,0,0.68,106.8,111,100.1,101,63.6,345,-0.02,227,0.57,89,104.4,124,101.8,74,0.67,23
2016,1211,1323,20161211,20161323,38,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,75.72,27.16,57.63,19.91,14.06,19.13,10.91,25.16,13.47,5.59,9.72,3.91,15.5,7.34,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,25,18,7,0,0.87,125.2,1,106.4,231,66.4,301,-0.01,189,0.67,30,107.1,28,100.8,43,0.52,173
2016,1211,1328,20161211,20161328,48,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,80.41,27.63,60.25,24.5,14.72,20.22,10.72,28.09,14.53,6.91,12.97,5.25,16.81,10.44,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,6,20,4,0,0.92,118.2,8,95.3,33,71.5,66,0.02,120,0.73,3,108,12,99.1,6,0.58,91
2016,1211,1332,20161211,20161332,31,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,78.55,27.3,58.88,19.97,16.94,23.7,11.76,24,13.64,7.61,11.36,5.82,18.03,7,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,20,20,6,0,0.88,117,13,98.3,68,69.6,147,0.02,131,0.68,20,105.7,70,98.8,2,0.52,165
2016,1211,1333,20161211,20161333,7,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,72,25.3,57.57,18.33,14.57,21.4,10.57,23.97,13.37,7.33,11.53,3.27,20.23,6.83,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,71,15,9,0,0.75,107.2,107,97.5,60,67.9,239,0.06,62,0.7,12,107.4,22,99.9,13,0.53,155
2016,1211,1338,20161211,20161338,6,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,75.77,26.68,58.1,17.9,16.13,21.29,12.65,24.97,16.77,5.03,11.68,3.45,17.48,6.29,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,60,17,7,0,0.78,113.8,23,101.8,138,66.9,282,0.03,117,0.62,61,107.1,31,102.6,113,0.34,325
2016,1211,1344,20161211,20161344,44,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,73.97,25.24,59.82,22.09,16.39,22.55,11.67,24.91,15.91,6.64,11.52,3.61,16.91,7.09,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,59,19,7,0,0.79,106.7,114,95.4,34,70.2,118,0.05,76,0.62,63,105.5,75,101.1,55,0.43,267
2016,1211,1345,20161211,20161345,18,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,77.74,27.47,58.24,20.68,15.18,20.44,11.62,29.21,17.59,4.26,11.94,4.65,17.18,7.62,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,17,20,6,0,0.89,109.8,68,91.5,7,69.3,161,-0.02,232,0.62,60,106.5,46,102,85,0.43,270
2016,1211,1355,20161211,20161355,34,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,75.81,25.52,57.03,20.97,17.19,23.16,11.16,26.35,11.29,4.61,11.74,2.13,19.97,7.58,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,70,20,6,0,0.75,110.1,58,100.1,103,69.8,143,-0.01,208,0.52,146,103.3,186,102.6,110,0.58,88
2016,1211,1371,20161211,20161371,9,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,74.85,26.42,58.7,17.36,15.88,23.85,12.88,27.15,13.55,7.27,13.85,4.67,18.67,6.12,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,36,17,7,0,0.83,109.8,65,95.4,35,70.6,106,-0.03,246,0.61,70,103.6,168,99.7,8,0.43,272
2016,1211,1372,20161211,20161372,45,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,79.54,28.43,58.43,21.25,14.71,19.79,11.04,22.75,18.36,8.36,12.57,3.29,20.93,7.96,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,94,18,5,0,0.69,107.3,106,99.9,97,68.1,226,0.06,59,0.39,298,101.5,286,105.7,292,0.64,42
2016,1211,1380,20161211,20161380,2,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,71.23,25.16,57.71,17.03,15.03,22.32,10.16,25.26,10.32,7.35,11.32,3.32,19.74,5.87,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,205,17,8,0,0.41,101.2,214,104.5,197,69,175,0.08,30,0.34,333,99.2,346,105.1,263,0.6,65
2016,1211,1386,20161211,20161386,27,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,77.59,27.24,59.94,21.41,16.12,22.62,10.15,28.44,15.12,5.15,10.12,3.38,16.03,7,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,35,21,4,0,0.83,110.6,54,96.1,44,70.8,96,0.06,61,0.54,124,103.8,162,102.5,102,0.51,178
2016,1211,1392,20161211,20161392,37,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,75.47,28.1,58.93,17.23,12.8,19.13,11.83,26.5,16.3,5.9,11.67,4.6,16.23,6.47,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,54,22,4,0,0.79,107,110,95.2,31,67.2,270,0.03,104,0.4,288,102.5,229,106.4,324,0.64,35
2016,1211,1393,20161211,20161393,49,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,70.22,23.94,56.13,24.25,13.59,19.91,11.81,23.72,14.06,8.09,12.13,4.06,16.56,8.75,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,31,18,8,0,0.85,111.8,36,96.3,47,64.6,338,-0.02,214,0.65,39,107.4,20,101.6,68,0.51,180
2016,1211,1396,20161211,20161396,31,79.5,28,57.69,20.69,15.72,20.69,10.47,28.91,13.88,5,11.34,3,17.59,7.78,68.66,24.75,61.16,23.09,11.31,16.53,11.19,25.56,13.53,5.34,9.16,3.13,16.13,7.84,30,20,6,0,0.85,112,35,96.3,48,68.3,213,-0.04,265,0.54,120,105.1,90,103.7,176,0.64,37,86,16,8,0,0.72,106,130,97.8,62,66.3,306,0.09,24,0.61,72,105.8,65,101.9,79,0.52,162
